state,state_name,from_stage,to_stage,n_years,median_ratio,pre_covid_median,recent_median,median_absolute_deviation,min_ratio,max_ratio
DC,District of Columbia,Grade 1,Grade 2,14,0.9740136284871673,0.97436313483693,0.9672742336371168,0.005009350915375632,0.9397774687065369,0.9790776484455577
DC,District of Columbia,Grade 2,Grade 3,14,0.9711943786071051,0.9727614747930775,0.9667792792792793,0.0030131377475487997,0.9389007851534618,0.9928687856560717
DC,District of Columbia,Grade 3,Grade 4,14,0.9644748966115966,0.9651620720993638,0.9651620720993638,0.005729336306578459,0.9403028538147933,0.9783765230822036
DC,District of Columbia,Grade 4,Grade 5,14,0.9818683471715919,0.985354296790868,0.9730900092793071,0.004929106024151975,0.9565352375038808,1.0036709134096307
DC,District of Columbia,Grade 5,Grade 6,14,0.9553980172273688,0.9607558139534884,0.9424,0.013098812811067506,0.9135410044500953,0.9892426850258176
DC,District of Columbia,Grade 6,Grade 7,14,0.9845158146581189,0.9894506369426752,0.9761458510819561,0.00902258927223304,0.9578947368421052,1.0010874293170944
DC,District of Columbia,Grade 7,Grade 8,14,0.9806479346164357,0.9802002730996814,0.9812621530846739,0.005663145863036456,0.9685809041717577,1.0040797824116048
DC,District of Columbia,Grade 8,Grade 9,14,1.3544518677413797,1.4018079096045197,1.2896868841690388,0.05750157765079522,1.2828803808768101,1.4674943566591423
DC,District of Columbia,Grade 9,Grade 10,14,0.728718686042875,0.7120748025149122,0.7684210526315789,0.02802000493286322,0.6819816873773709,0.7771244575108498
DC,District of Columbia,Grade 10,Grade 11,14,0.8743479382274237,0.8691040397201535,0.8795918367346939,0.026258938209841376,0.8210806023029229,0.9777031886837689
DC,District of Columbia,Grade 11,Grade 12,14,0.9205306177017265,0.9248099891422367,0.9336626676076217,0.028922371200997832,0.828356271098416,1.007293566032821
DE,Delaware,Grade 1,Grade 2,13,1.0056839358926575,1.0090445492158184,1.004661237678077,0.008931967388720485,0.9789307866496013,1.01781449044586
DE,Delaware,Grade 2,Grade 3,13,1.0020114653525094,1.0020114653525094,1.0056562778666152,0.003640346006704931,0.9812572087658593,1.0209250024445096
DE,Delaware,Grade 3,Grade 4,13,1.0053009042719052,1.0056751467710372,1.0011498919886206,0.005338461381010573,0.9892813393221723,1.0130480667754005
DE,Delaware,Grade 4,Grade 5,13,1.0121915820029028,1.0133810780248775,1.0171679445353137,0.008213932604285601,0.99257042616861,1.0260820790875946
DE,Delaware,Grade 5,Grade 6,13,1.0036107600649937,1.0052073647015065,1.0022770336500801,0.014725920414847993,0.9796969696969697,1.0359704751013619
DE,Delaware,Grade 6,Grade 7,13,1.0097097198341256,1.0114708603145235,1.007117409151181,0.011337231056322228,0.9885518030910132,1.031434558963612
DE,Delaware,Grade 7,Grade 8,13,0.9985456660849331,0.9985456660849331,1.0042696629363652,0.0038059981697701195,0.9846676270837621,1.016406099208647
DE,Delaware,Grade 8,Grade 9,13,1.1696358653093186,1.1696358653093186,1.1652869793694334,0.014238227102609358,1.0983019733822854,1.2117539026629935
DE,Delaware,Grade 9,Grade 10,13,0.897980056251598,0.8789797395079595,0.9071341668873882,0.019970698531478925,0.8592326559215137,0.9221962226307873
DE,Delaware,Grade 10,Grade 11,13,0.9111685625646329,0.910490365990417,0.9283951020053068,0.016047074333805256,0.8647876219572287,0.935480893483478
DE,Delaware,Grade 11,Grade 12,13,0.9685734825921741,0.9685734825921741,0.9727333330406518,0.015297129315820834,0.9420688138946905,0.9861476238624873
FL,Florida,Grade 1,Grade 2,14,1.00454422489948,1.0016434956921894,1.0084723248658387,0.00581364939828749,0.97385809782504,1.0266283067994355
FL,Florida,Grade 2,Grade 3,14,1.0528747282629212,1.051429152680297,1.060462336544668,0.01065976830671056,0.9898985060901135,1.0949544755534943
FL,Florida,Grade 3,Grade 4,14,0.9502130421415915,0.9492123027168738,0.9491296104401497,0.0036940106240426207,0.9449819089449142,0.9836697762638383
FL,Florida,Grade 4,Grade 5,14,1.0132708632373906,1.0130383122301636,1.0143674554590287,0.003556155154314067,0.9927151717989425,1.030556279728673
FL,Florida,Grade 5,Grade 6,14,1.0168258005886697,1.0167001708714443,1.016951430305895,0.0028684406396379813,0.9944465352805647,1.0259001167018054
FL,Florida,Grade 6,Grade 7,14,1.007545536466318,1.0070311823596156,1.0070311823596156,0.0030447223723490957,0.9898303431705036,1.0160896187551494
FL,Florida,Grade 7,Grade 8,14,1.012190515057007,1.0107814027591702,1.013767528518132,0.006779618334675885,0.9955179086206216,1.0231056576701383
FL,Florida,Grade 8,Grade 9,14,1.0618685916198423,1.0715294777888513,1.0495700651104443,0.011713821037832806,1.0219731503954004,1.09449725011956
FL,Florida,Grade 9,Grade 10,14,0.9810801970741284,0.9739425430105563,0.9886506309219499,0.010331675434157861,0.9173533543677023,0.9955761370103999
FL,Florida,Grade 10,Grade 11,14,0.9594210796318279,0.9580716338756037,0.9625245291093941,0.0033991252407669648,0.9283005943192343,0.9665574725837498
FL,Florida,Grade 11,Grade 12,14,0.9652020203328922,0.9573124845325939,0.974607053702263,0.011082979962867001,0.9087749645341447,0.978676523534071
GA,Georgia,Grade 1,Grade 2,14,0.9975228749004341,0.9969421619349883,1.004009679617201,0.005358894533789016,0.9723495060166154,1.0195951748108771
GA,Georgia,Grade 2,Grade 3,14,1.0080725064954863,1.0080399326544387,1.0088682075145174,0.000998964266169855,0.9752657894121043,1.0157705342982957
GA,Georgia,Grade 3,Grade 4,14,0.9998548750138987,0.99915272023444,1.0008996096608929,0.002183092740101422,0.9822683223462518,1.0155912343327305
GA,Georgia,Grade 4,Grade 5,14,1.005521119254377,1.0044769541247516,1.0081419424243094,0.0034208421587967885,0.9875005712718797,1.0165888938895074
GA,Georgia,Grade 5,Grade 6,14,1.0021184041663647,1.0016491033462747,1.0029040231168886,0.003481611226785808,0.9853897764979316,1.0126579324080414
GA,Georgia,Grade 6,Grade 7,14,1.006997651681969,1.0066228674366855,1.0087527823651898,0.003811556180164599,0.996012243490257,1.014026983204332
GA,Georgia,Grade 7,Grade 8,14,1.0064092834078173,1.0064027088383547,1.0067280219174863,0.0016758389762258075,0.9965477724234637,1.0115185931489283
GA,Georgia,Grade 8,Grade 9,14,1.1420516336479856,1.154903080848471,1.1200424400011955,0.016471913122691584,1.0783362395394818,1.170042872021767
GA,Georgia,Grade 9,Grade 10,14,0.8942676070052956,0.8828746444685014,0.9147324023630243,0.021495548659957675,0.8477694482849659,0.9255180050966632
GA,Georgia,Grade 10,Grade 11,14,0.8937705758436596,0.8814036885245902,0.9081885485700639,0.015918559051434522,0.8527032574312414,0.9269494794245221
GA,Georgia,Grade 11,Grade 12,14,0.9539736542782753,0.9541151039749289,0.9559919852684692,0.011266942354881293,0.9221128274769422,0.974747308735311
HI,Hawaii,Grade 1,Grade 2,14,0.9933318332512914,0.9946434782608695,0.9920201882417132,0.010409867130592831,0.9676564517224978,1.0084816929795095
HI,Hawaii,Grade 2,Grade 3,14,0.9973443613773629,0.998378623775861,0.9937403343397894,0.0037915488803957342,0.9733241663801994,1.0090784044016505
HI,Hawaii,Grade 3,Grade 4,14,0.9891990260519965,0.9915735024194894,0.9818324869465703,0.007427381549943934,0.9704218632863082,1.0083602641562457
HI,Hawaii,Grade 4,Grade 5,14,0.9943601471431558,0.9947332883187036,0.9815871182034804,0.005833704520893046,0.9763679086941927,1.0104778182358625
HI,Hawaii,Grade 5,Grade 6,14,0.9645726157794077,0.9677572631007331,0.9618787405672652,0.005793578111228881,0.949221394719025,0.982217204149319
HI,Hawaii,Grade 6,Grade 7,14,0.9765183667991312,0.9831017649267744,0.9650359127253015,0.010154933985534853,0.9548221290409847,0.9991719984945427
HI,Hawaii,Grade 7,Grade 8,14,0.9599522068544447,0.9604995643334302,0.9564875678765361,0.004934196208370156,0.9499310645091067,0.9846710830380527
HI,Hawaii,Grade 8,Grade 9,14,1.1265311862675014,1.1216359237980043,1.1147381788302084,0.0260150113529527,1.0807435162736023,1.2101855507303592
HI,Hawaii,Grade 9,Grade 10,14,0.9029973340934905,0.9059266872216513,0.9071787216718686,0.011018162434313694,0.8637337703264844,0.9243449708503652
HI,Hawaii,Grade 10,Grade 11,14,0.9124903714517045,0.9133538739009543,0.9244495064540622,0.011271796034473258,0.8807565211277508,0.9322833447462527
HI,Hawaii,Grade 11,Grade 12,14,0.8857587041759192,0.8848088129639977,0.8999660037395887,0.008619633972152985,0.8682879845894534,0.9186858316221765
IA,Iowa,Grade 1,Grade 2,14,1.0019507327865749,1.0015555555555555,1.0063621579983453,0.0025867444568749565,0.9747868724577924,1.0086447136438605
IA,Iowa,Grade 2,Grade 3,14,1.0036188481377244,1.003476307626484,1.0053041320899991,0.0018662807471715448,0.9807790440551114,1.01282521069989
IA,Iowa,Grade 3,Grade 4,14,1.0042587971009314,1.0039484220117625,1.006896927732192,0.003102559818588979,0.9874336935863615,1.009502737355686
IA,Iowa,Grade 4,Grade 5,14,1.005851159259119,1.0054647935681382,1.0073196419167982,0.0020998359402248923,0.9890539053905391,1.0105196778169518
IA,Iowa,Grade 5,Grade 6,14,1.0067046496294028,1.006516419099653,1.0075539756390821,0.002510855455030492,0.9920398009950249,1.0121497644433424
IA,Iowa,Grade 6,Grade 7,14,1.0118388813524501,1.012101305212205,1.0121174333812248,0.0013822282871542857,0.9998702882195761,1.0154608690754456
IA,Iowa,Grade 7,Grade 8,14,1.0047530302346552,1.004514103067347,1.0056561672980127,0.0012776310119591017,0.9959817633876825,1.0079594181777416
IA,Iowa,Grade 8,Grade 9,14,1.0354460930140894,1.0353259338554284,1.0355662521727504,0.0031299284610375455,1.0242216345020818,1.0576095572415356
IA,Iowa,Grade 9,Grade 10,14,0.9914565375378379,0.9909051537462105,0.995883826762796,0.004558479301999208,0.9780775716694773,0.9989132739609838
IA,Iowa,Grade 10,Grade 11,14,0.9813806502168936,0.9809040367416002,0.9824917207917233,0.0030827069646042204,0.9699601217336552,0.989383201746113
IA,Iowa,Grade 11,Grade 12,14,1.0173960775890358,1.017794698251551,1.0080616608110684,0.0028117003796482853,1.006689673480223,1.0239815770666243
ID,Idaho,Grade 1,Grade 2,14,1.0070101121983905,1.0047359801708493,1.0271250109198917,0.013907071410328653,0.9674793353928363,1.0470743111353216
ID,Idaho,Grade 2,Grade 3,14,1.013668759235424,1.012420633081522,1.0246683430156942,0.01221614978797303,0.9779864730969715,1.0404647435897436
ID,Idaho,Grade 3,Grade 4,14,1.0123204380997146,1.0112541682104483,1.0221195396397553,0.010770785928828741,0.9862012284799723,1.035460362602204
ID,Idaho,Grade 4,Grade 5,14,1.011267730075169,1.0112630359212051,1.022144021972363,0.00650048635484457,0.9853089505766786,1.032329292171812
ID,Idaho,Grade 5,Grade 6,14,1.0158734414990482,1.0154427545021927,1.022420392882682,0.006609813300851197,0.9985629603017784,1.038842410790507
ID,Idaho,Grade 6,Grade 7,14,1.0128639330458735,1.0117867987853604,1.017585668501931,0.004709240688630656,1.0007544772267005,1.0357323445137367
ID,Idaho,Grade 7,Grade 8,14,1.0027326350363566,1.0012748713745845,1.0132883696655828,0.006637966438237275,0.9944452494807516,1.028369089772964
ID,Idaho,Grade 8,Grade 9,14,1.0363608010169334,1.042017188849984,1.0161900674911246,0.010295988532380451,1.0054693513754407,1.061882787263498
ID,Idaho,Grade 9,Grade 10,14,0.9805953143033723,0.9689464127752688,0.9939177933599349,0.01900446289792662,0.939714193815191,1.0103817958388068
ID,Idaho,Grade 10,Grade 11,14,0.9727368554084752,0.9735954232066891,0.9718782876102614,0.009683046821587438,0.9332367062233898,1.0086008072266
ID,Idaho,Grade 11,Grade 12,14,0.9797126513854735,0.9749077848961367,0.9828133838054214,0.014368142040950715,0.9470249154399505,1.0174379287025408
IL,Illinois,Grade 1,Grade 2,13,0.9960459369094345,0.9960459369094345,0.9966276403851816,0.0011634069514940837,0.9668425814234017,0.9999792554074238
IL,Illinois,Grade 2,Grade 3,13,1.007672044781034,1.0077605173678246,0.9994335334082172,0.0029352763504137958,0.9756272294443367,1.0123913129266913
IL,Illinois,Grade 3,Grade 4,13,0.9889863010056564,0.9889863010056564,0.9895932910908614,0.0017208767154149873,0.9817319719579952,0.9927327386203967
IL,Illinois,Grade 4,Grade 5,13,0.9976163824323434,0.9983654896012448,0.9947928238378626,0.0020864093435748465,0.9853757441546116,1.001496065541919
IL,Illinois,Grade 5,Grade 6,13,1.00385017868778,1.0040987934630514,0.994690151273792,0.0024307512794401465,0.9879670765845439,1.0087140561514443
IL,Illinois,Grade 6,Grade 7,13,0.995660836542576,0.9960153246475865,0.9946144292085883,0.001516320938599769,0.9911128055794753,0.9992793658419409
IL,Illinois,Grade 7,Grade 8,13,0.9961267302042088,0.9964148579010501,0.992569939658739,0.0014025475235215357,0.990561229690335,0.9988024184673546
IL,Illinois,Grade 8,Grade 9,13,1.0693546068707775,1.0740596980165353,1.0500069096701594,0.013441126251648061,1.0414680390032502,1.107897182178914
IL,Illinois,Grade 9,Grade 10,13,0.9642871851594721,0.9637480971979477,0.9709332417941181,0.004991653134367557,0.9579239329388117,0.9807492329220854
IL,Illinois,Grade 10,Grade 11,13,0.9449703607082435,0.9341726663902397,0.955754923347272,0.01167057773714919,0.8720351860205607,0.968981968981969
IL,Illinois,Grade 11,Grade 12,13,0.9933005421794422,0.9885141982791169,0.9974065416982876,0.009189601773523237,0.9427965555469616,1.0234932349323493
IN,Indiana,Grade 1,Grade 2,14,0.9841950424409351,0.9835024282942623,0.9925947322811901,0.0077942468220087435,0.9737951030136246,0.9994901997611988
IN,Indiana,Grade 2,Grade 3,14,1.0077448124454798,1.0101547630972654,1.0058083645865772,0.006632597204745627,0.9825838145757663,1.0316889905259718
IN,Indiana,Grade 3,Grade 4,14,0.9919059817201189,0.9756783748234034,1.0024466458347185,0.011619688732790068,0.96234778621287,1.0041706603113747
IN,Indiana,Grade 4,Grade 5,14,1.0062352466417388,1.0080388461010348,1.004788496995583,0.004550858935096658,0.9882881023630172,1.0277699464336059
IN,Indiana,Grade 5,Grade 6,14,1.007207530440465,1.0061013046815042,1.008690664704929,0.0021897213227826118,0.996755992577913,1.0105335558074664
IN,Indiana,Grade 6,Grade 7,14,1.008625867342761,1.0090731538480555,1.0085299713941778,0.0025354925985399124,1.0004540211549318,1.0121253371650407
IN,Indiana,Grade 7,Grade 8,14,1.0009561070696291,1.000631727902158,1.006214196762142,0.003613651408774121,0.9957211490341307,1.0099530066899323
IN,Indiana,Grade 8,Grade 9,14,1.0296167324235577,1.0321162644657755,1.0234649537124505,0.005282425764098986,1.0179828958279187,1.0415584736750996
IN,Indiana,Grade 9,Grade 10,14,0.9807684649728855,0.9800505198848617,0.9890941597139452,0.006986851422481344,0.9570252430859495,0.9969479928130154
IN,Indiana,Grade 10,Grade 11,14,0.9785269142140246,0.9666596144512339,1.0059736715955603,0.02134316693125793,0.9533305048790836,1.0217190503532467
IN,Indiana,Grade 11,Grade 12,14,0.96484183591905,0.9647275732722995,0.9712620505113448,0.006424193399555467,0.9313732669400507,1.0071301247771836
KS,Kansas,Grade 1,Grade 2,14,0.9948099465203035,0.9941922290388548,0.9992687180064128,0.005099808977347853,0.9620570711821887,1.0134611948299481
KS,Kansas,Grade 2,Grade 3,14,0.9993468274880286,0.9982995995831276,1.0003940553929296,0.003230238578169786,0.9714019798629325,1.01278283867176
KS,Kansas,Grade 3,Grade 4,14,1.0007847842355,0.9997289091303405,1.0018406593406592,0.005347427206996047,0.9729615665972652,1.013820162211226
KS,Kansas,Grade 4,Grade 5,14,1.0009021273775398,1.0006102090629312,1.003606486251966,0.00267383400443727,0.9784188444346944,1.0111200505718063
KS,Kansas,Grade 5,Grade 6,14,0.9984961400970658,0.9978257987538115,1.0003710378458603,0.005077231758382095,0.9797357542352274,1.0106064961195746
KS,Kansas,Grade 6,Grade 7,14,1.0040484955045004,1.003992680086508,1.0044110222411182,0.003793182281222607,0.9885815715572511,1.0166661706496831
KS,Kansas,Grade 7,Grade 8,14,1.0015303380195388,1.001727115716753,1.0027978486445375,0.004348267925799898,0.9900526468954205,1.0137363401273531
KS,Kansas,Grade 8,Grade 9,14,1.0409270143340037,1.0425423872259993,1.0277533039647577,0.010909386759113127,1.0113497846520574,1.0897398591631264
KS,Kansas,Grade 9,Grade 10,14,0.9646900076032522,0.9634061462683371,0.9726746678096871,0.00699658706867945,0.9478789516346934,0.9794070512820513
KS,Kansas,Grade 10,Grade 11,14,0.9630866406812688,0.962192499930193,0.966772504456328,0.0035559146493223115,0.9420671863608323,0.9818718613763038
KS,Kansas,Grade 11,Grade 12,14,0.9852651966456023,0.9857547283459824,0.9868629541067673,0.0041580421822206,0.9644257037652928,0.991893589084889
KY,Kentucky,Grade 1,Grade 2,14,0.9686633598130985,0.970423833526193,0.966902886100004,0.009345067173361699,0.9294378555587697,1.0008535700567625
KY,Kentucky,Grade 2,Grade 3,14,0.9970316001486097,0.9989467319432795,0.9923401847248328,0.01207409359314393,0.9556421758634206,1.0310654336338203
KY,Kentucky,Grade 3,Grade 4,14,0.9920793466258,0.9916555600625833,0.9992015579357352,0.01200461525394314,0.9601316825884111,1.015213849287169
KY,Kentucky,Grade 4,Grade 5,14,1.0005916902309782,1.0021044614582917,0.9985858431432503,0.003147084946338752,0.9695668746363874,1.0195380659381026
KY,Kentucky,Grade 5,Grade 6,14,0.9988126921887669,0.9993627782866701,0.996183713379787,0.0064035099932937545,0.9709125074300615,1.012458376392238
KY,Kentucky,Grade 6,Grade 7,14,1.0002888981973548,1.001255330171761,0.9972603811983876,0.006176326368477925,0.9778092807863151,1.0158546017014694
KY,Kentucky,Grade 7,Grade 8,14,0.9996225917297084,1.001294975495079,0.9979502079643376,0.0068232516661115294,0.981409078468937,1.0162670224873436
KY,Kentucky,Grade 8,Grade 9,14,1.0735402898501523,1.0716395864106352,1.0856130376370257,0.010833291639806175,1.0405282771137843,1.103285817830394
KY,Kentucky,Grade 9,Grade 10,14,0.9479930275975306,0.9481658692185008,0.9531357684355617,0.009397318388958797,0.9092099128501238,0.965771409280168
KY,Kentucky,Grade 10,Grade 11,14,0.9412089331401501,0.9420320690122048,0.9427019794577152,0.00512874427539739,0.9035532017332691,0.9578764107900424
KY,Kentucky,Grade 11,Grade 12,14,0.9359387222897688,0.9361243429697766,0.93719867521905,0.0034870727778025246,0.9108797009468647,0.9656439156752243
LA,Louisiana,Grade 1,Grade 2,14,0.9688057383489037,0.9691975095122795,0.9657781441788037,0.002683049144731109,0.9451946717551649,1.0333857784258798
LA,Louisiana,Grade 2,Grade 3,14,0.9895433108000464,0.9902202774972886,0.9873854733767096,0.0038459467443393014,0.9622522745913366,1.0325843579369132
LA,Louisiana,Grade 3,Grade 4,14,1.0014603736800913,1.01124857287241,0.9892772041302621,0.02680675584095421,0.9721624529316837,1.1083852136483716
LA,Louisiana,Grade 4,Grade 5,14,0.9727284180719736,0.9400387528624273,0.9839348079161816,0.02442425701282125,0.868678387124989,1.0416066538188458
LA,Louisiana,Grade 5,Grade 6,14,1.016182067510861,1.0283596208421013,1.0015147143681478,0.021315366371333133,0.9823593453028989,1.0548336167111976
LA,Louisiana,Grade 6,Grade 7,14,0.9967948227356662,0.996885127835794,0.9947297850944169,0.008109131318588092,0.9859496215038414,1.0469943408920022
LA,Louisiana,Grade 7,Grade 8,14,0.99074751273592,0.99321377547184,0.9796893893591294,0.013024729029468995,0.958448957089038,1.0438568080931243
LA,Louisiana,Grade 8,Grade 9,14,1.0967800695599985,1.0969934492029232,1.086457814714105,0.011468844904490405,1.0590042091691632,1.1880776162902174
LA,Louisiana,Grade 9,Grade 10,14,0.8746560379599208,0.8650939303947413,0.9075382907097661,0.028882575008555178,0.8115320254922206,0.9547096510359869
LA,Louisiana,Grade 10,Grade 11,14,0.9124412592729421,0.9119852837130324,0.9238518804988881,0.008589784176403215,0.8947782028745734,0.9374647996737294
LA,Louisiana,Grade 11,Grade 12,14,0.9466377708503103,0.9454293977115554,0.9403060049814764,0.004900952128253089,0.9105259886888608,1.007465218866644
MA,Massachusetts,Grade 1,Grade 2,14,1.0001213183577216,0.9979701442043388,1.0035633110931887,0.004301500707290795,0.9678652614176483,1.0229881392679505
MA,Massachusetts,Grade 2,Grade 3,14,1.0036125068441464,1.0040985362370582,1.0070666218919273,0.0017135971818267315,0.9733072245697207,1.0170018821845785
MA,Massachusetts,Grade 3,Grade 4,14,1.004390654713958,1.0055962305183037,1.0055962305183037,0.001864569287313711,0.9777197563098347,1.0148538936357832
MA,Massachusetts,Grade 4,Grade 5,14,1.0053713939092779,1.0054623156822233,1.0052804721363322,0.001913226870417839,0.9805077781462205,1.012070592946426
MA,Massachusetts,Grade 5,Grade 6,14,1.004356861095096,1.0049541181106796,1.0037596040795123,0.0024615730446347905,0.9833850648165053,1.0075026343519493
MA,Massachusetts,Grade 6,Grade 7,14,1.006454164934146,1.0064542042353983,1.0060464926257302,0.0010771844482800885,0.9860257964342627,1.010389211953869
MA,Massachusetts,Grade 7,Grade 8,14,1.0022950954852838,1.0026470958977016,1.004546405411059,0.0027798848998769055,0.9908494077834179,1.0132097985540816
MA,Massachusetts,Grade 8,Grade 9,14,1.0655206610117194,1.0688381834215168,1.0575563457254729,0.005520309182797556,1.021229817931982,1.0789813158004244
MA,Massachusetts,Grade 9,Grade 10,14,0.9600154879904257,0.9547732774978734,0.9656268986646328,0.009062822915359814,0.9241379310344827,0.9772670953269078
MA,Massachusetts,Grade 10,Grade 11,14,0.9723049464341921,0.9710229159747592,0.9749198642722067,0.005716310728532459,0.9569432255451292,0.9892679450102112
MA,Massachusetts,Grade 11,Grade 12,14,0.9818055038313003,0.96961664529001,0.9910305264750795,0.012496830015980398,0.950485219677266,0.9962254090309545
MD,Maryland,Grade 1,Grade 2,14,1.0058297155905382,1.0063007449235137,1.0083986562150056,0.003111665968224875,0.9725817696808027,1.025481534413876
MD,Maryland,Grade 2,Grade 3,14,1.004968473241505,1.0053102114573755,1.002242856502041,0.0022359528447934984,0.9725510817307692,1.0170110312052496
MD,Maryland,Grade 3,Grade 4,14,1.00692421630111,1.0076309067688378,1.006217525833382,0.0024204435936169277,0.9789068150619216,1.015170472317798
MD,Maryland,Grade 4,Grade 5,14,1.0022174495723295,1.002645344492602,1.0013792122849423,0.0031758703371208563,0.9796825116593841,1.0128017670482827
MD,Maryland,Grade 5,Grade 6,14,0.9998649522516909,1.0006170495538258,0.994634251600374,0.004504186318530834,0.9787497124453646,1.0063541581150972
MD,Maryland,Grade 6,Grade 7,14,1.0068914978376968,1.0069450186027284,1.0026991157040814,0.0021922754261883837,0.9885962299476618,1.0093141650516329
MD,Maryland,Grade 7,Grade 8,14,1.00215929011007,1.0026223073086762,1.0015708163669914,0.0018771697600818982,0.9940745204378829,1.0070028634589991
MD,Maryland,Grade 8,Grade 9,14,1.1513732454086605,1.1502358717627803,1.1564698358558942,0.022926074595330026,1.0976589616719592,1.1988814898094498
MD,Maryland,Grade 9,Grade 10,14,0.9113887360352874,0.9155706770356816,0.9138775510204081,0.011187913259054216,0.8762503606809656,0.9478485972154201
MD,Maryland,Grade 10,Grade 11,14,0.9228376781072916,0.9228795942738357,0.9199922568348323,0.0028264916722191558,0.8779409010358887,0.9279320845252376
MD,Maryland,Grade 11,Grade 12,14,0.979632166727111,0.979503324011588,0.9831278175550252,0.005415446526314149,0.9588402754584348,1.0012964208937098
ME,Maine,Grade 1,Grade 2,14,0.9958935409866532,0.9952069020610321,1.0036597979155064,0.007659571572999346,0.9446197538655727,1.0207794447318503
ME,Maine,Grade 2,Grade 3,14,1.0037343698797545,1.0035895901884535,1.007093316519546,0.005936683989993807,0.9534435703965324,1.0162475506205095
ME,Maine,Grade 3,Grade 4,14,1.0049592123035542,1.0045185185185186,1.0084553827570588,0.005932072318378057,0.9620213433772756,1.028469455511288
ME,Maine,Grade 4,Grade 5,14,1.005678879796768,1.006463795482606,1.0091331037580475,0.004744092472408257,0.9711995018292209,1.0173573623453203
ME,Maine,Grade 5,Grade 6,14,1.0043834309495208,1.003806838209376,1.0049600236896654,0.00456036774256513,0.9706231454005935,1.0146915584415583
ME,Maine,Grade 6,Grade 7,14,1.0103940342369446,1.0085681092070868,1.0127636808315499,0.005398686835066169,0.9848987108655617,1.020165312811743
ME,Maine,Grade 7,Grade 8,14,1.001324295082286,1.0006272214091574,1.004159066034294,0.003959654005855517,0.9826493880489561,1.011864289183376
ME,Maine,Grade 8,Grade 9,14,1.0226686018314672,1.022478386167147,1.022478386167147,0.0030073588428313203,1.0068568294020845,1.0372652364338208
ME,Maine,Grade 9,Grade 10,14,0.9900414329328727,0.9898894580749528,1.0013754162443897,0.005933923626170845,0.9589486858573216,1.0077358355418666
ME,Maine,Grade 10,Grade 11,14,0.9846378486210086,0.9789219524928218,0.990803450488344,0.007140681019601303,0.9266239477321272,0.9941906905816571
ME,Maine,Grade 11,Grade 12,14,0.991309142998702,0.9902177793645127,1.0017497812773404,0.010764609599893948,0.9359116022099447,1.0383050847457627
MI,Michigan,Grade 1,Grade 2,14,0.9899469519226901,0.9899261947287349,0.9921780986762936,0.003177798519212627,0.9583103362959862,1.007661595997372
MI,Michigan,Grade 2,Grade 3,14,0.9971819125833656,0.9964806345576676,1.0005918684906399,0.003265229337328146,0.9691684233830989,1.006240234181847
MI,Michigan,Grade 3,Grade 4,14,1.000631344797037,1.00061710539003,1.00061710539003,0.0010672249629404829,0.9737155941420598,1.0039922185570498
MI,Michigan,Grade 4,Grade 5,14,1.0015990358456004,1.0011894493122078,1.0020086223789928,0.0017100586257945971,0.9792529920789408,1.0091216786270831
MI,Michigan,Grade 5,Grade 6,14,1.0056524372607365,1.0056997136721546,1.0046151878056702,0.0012026759484035088,0.9860420631989621,1.0136752425707427
MI,Michigan,Grade 6,Grade 7,14,1.0060073899949724,1.0071968119907215,1.0028937650901861,0.0024727747477886197,0.9899512284899237,1.0121548255410278
MI,Michigan,Grade 7,Grade 8,14,0.9989920416527132,0.9988108224101858,0.9992935358530555,0.0014608640220978852,0.9821230804833297,1.0030880773361976
MI,Michigan,Grade 8,Grade 9,14,1.0853023499294023,1.0848537096008022,1.082598537270945,0.005054274800954661,1.055573279452686,1.13695355467078
MI,Michigan,Grade 9,Grade 10,14,0.9744044583008671,0.9778886440144341,0.9660406504747593,0.01229810016877425,0.9464203266065734,0.997564611938085
MI,Michigan,Grade 10,Grade 11,14,0.9181998502974844,0.9073386190535647,0.9399415955274923,0.01634298975013576,0.8876859038603627,0.9453453610039281
MI,Michigan,Grade 11,Grade 12,14,1.0020487836347478,0.9948565827934046,1.0086575469098602,0.007300664292249737,0.9711135121393162,1.0096248963986847
MN,Minnesota,Grade 1,Grade 2,14,1.0026761350128055,1.0029720395829183,1.0009761012626341,0.001761859954954037,0.9682316778230273,1.00956573546935
MN,Minnesota,Grade 2,Grade 3,14,1.0046318243708519,1.0050363119671613,1.0045759267851715,0.0015052224180874818,0.9726902872819666,1.009666797571217
MN,Minnesota,Grade 3,Grade 4,14,1.0036380379463006,1.004435430681968,1.0017653325216862,0.0015158109944649611,0.9748636100733145,1.0080039479974707
MN,Minnesota,Grade 4,Grade 5,14,1.0058139883183317,1.0071901111348227,1.002424657126707,0.0020753578174125265,0.9805106906629749,1.0090479526584881
MN,Minnesota,Grade 5,Grade 6,14,1.007384973044753,1.0084100725287262,1.0030521598046618,0.0022246695191754373,0.9836804452712615,1.013039351455646
MN,Minnesota,Grade 6,Grade 7,14,1.0149910323605402,1.0160679169264712,1.0090599337384396,0.004060110832114772,0.9929995726054854,1.0199515722435983
MN,Minnesota,Grade 7,Grade 8,14,1.0040534107970664,1.0043431746690725,1.0019047043173297,0.0008239419894300326,0.9917792645065372,1.0080198943114702
MN,Minnesota,Grade 8,Grade 9,14,1.0343081848259248,1.0352259070386851,1.0301019269399598,0.003825276057893068,1.015301810417686,1.0471327319587629
