county_fips,state,state_name,county_name,class_year,projected_high_school_graduates,likely_college_entrants,likely_four_year_entrants,likely_four_year_entrants_low,likely_four_year_entrants_high,demographic_confidence,county_share_of_state_pool
01123,AL,Alabama,Tallapoosa County,2026,372.831,234.138,156.092,132.889,181.159,High,0.00671210954981976
01123,AL,Alabama,Tallapoosa County,2030,322.052,202.249,134.832,114.79,156.485,Moderate,0.0060849512655575385
01123,AL,Alabama,Tallapoosa County,2035,298.77,187.628,125.085,106.492,145.172,Moderate,0.005409069998000798
01123,AL,Alabama,Tallapoosa County,2041,259.569,163.009,108.673,92.519,126.125,Low,0.004783626305875019
01125,AL,Alabama,Tuscaloosa County,2026,2713.937,1704.352,1136.235,967.338,1318.702,High,0.048859264643790624
01125,AL,Alabama,Tuscaloosa County,2030,3424.254,2150.431,1433.621,1220.518,1663.845,High,0.06469889145749703
01125,AL,Alabama,Tuscaloosa County,2035,4696.381,2949.327,1966.218,1673.947,2281.972,Moderate,0.08502545470333188
01125,AL,Alabama,Tuscaloosa County,2041,4784.259,3004.515,2003.01,1705.269,2324.671,Moderate,0.0881696034287754
01127,AL,Alabama,Walker County,2026,600.178,376.912,251.274,213.923,291.626,High,0.010805056988106632
01127,AL,Alabama,Walker County,2030,633.386,397.766,265.177,225.76,307.762,Moderate,0.01196738014744011
01127,AL,Alabama,Walker County,2035,653.048,410.114,273.41,232.768,317.316,Moderate,0.011823090062920767
01127,AL,Alabama,Walker County,2041,685.896,430.743,287.162,244.476,333.277,Low,0.012640453277153917
01129,AL,Alabama,Washington County,2026,142.475,89.474,59.649,50.783,69.228,High,0.002564982287331814
01129,AL,Alabama,Washington County,2030,106.694,67.004,44.669,38.029,51.843,Moderate,0.002015915286967698
01129,AL,Alabama,Washington County,2035,137.505,86.353,57.569,49.011,66.814,Moderate,0.002489452836994605
01129,AL,Alabama,Washington County,2041,122.406,76.871,51.247,43.63,59.477,Low,0.00225583978562669
01131,AL,Alabama,Wilcox County,2026,94.418,59.295,39.53,33.654,45.878,High,0.001699816499629783
01131,AL,Alabama,Wilcox County,2030,68.313,42.9,28.6,24.349,33.193,Moderate,0.0012907183672922846
01131,AL,Alabama,Wilcox County,2035,76.637,48.128,32.086,27.316,37.238,Moderate,0.001387479365713368
01131,AL,Alabama,Wilcox County,2041,54.696,34.349,22.899,19.495,26.577,Low,0.0010079900311744908
01133,AL,Alabama,Winston County,2026,217.077,136.325,90.883,77.374,105.478,High,0.003908066010989268
01133,AL,Alabama,Winston County,2030,204.408,128.368,85.579,72.858,99.322,Moderate,0.003862150739026855
01133,AL,Alabama,Winston County,2035,230.138,144.526,96.351,82.029,111.824,Moderate,0.0041665168847833545
01133,AL,Alabama,Winston County,2041,235.394,147.828,98.552,83.902,114.378,Low,0.004338106981329005
02013,AK,Alaska,Aleutians East Borough,2026,17.143,10.766,7.177,6.11,8.33,Moderate,0.0019307001407142677
02013,AK,Alaska,Aleutians East Borough,2030,8.341,5.238,3.492,2.973,4.053,Moderate,0.00093954097774997
02013,AK,Alaska,Aleutians East Borough,2035,12.052,7.568,5.046,4.296,5.856,Moderate,0.0014460904114993766
02013,AK,Alaska,Aleutians East Borough,2041,8.244,5.177,3.452,2.939,4.006,Low,0.0011498440545205503
02016,AK,Alaska,Aleutians West Census Area,2026,35.487,22.286,14.857,12.649,17.243,Moderate,0.003996787340189587
02016,AK,Alaska,Aleutians West Census Area,2030,23.769,14.927,9.951,8.472,11.549,Moderate,0.0026773147798706295
02016,AK,Alaska,Aleutians West Census Area,2035,16.334,10.258,6.838,5.822,7.937,Moderate,0.001959878981268418
02016,AK,Alaska,Aleutians West Census Area,2041,12.913,8.109,5.406,4.602,6.274,Low,0.0018009246731512747
02020,AK,Alaska,Anchorage Municipality,2026,3361.097,2110.769,1407.179,1198.007,1633.157,High,0.3785445850905625
02020,AK,Alaska,Anchorage Municipality,2030,3262.646,2048.942,1365.961,1162.916,1585.32,High,0.36749790321028813
02020,AK,Alaska,Anchorage Municipality,2035,3086.068,1938.05,1292.034,1099.977,1499.52,Moderate,0.37029848151976114
02020,AK,Alaska,Anchorage Municipality,2041,2693.922,1691.783,1127.855,960.204,1308.977,Moderate,0.3757213549078026
02050,AK,Alaska,Bethel Census Area,2026,288.583,181.23,120.82,102.86,140.222,High,0.03250170479383895
02050,AK,Alaska,Bethel Census Area,2030,301.731,189.487,126.325,107.547,146.611,Moderate,0.03398639667782511
02050,AK,Alaska,Bethel Census Area,2035,281.851,177.002,118.002,100.461,136.951,Moderate,0.03381942122571397
02050,AK,Alaska,Bethel Census Area,2041,293.833,184.527,123.018,104.732,142.773,Low,0.040980879371930116
02060,AK,Alaska,Bristol Bay Borough,2026,4.401,2.764,1.843,1.569,2.139,Moderate,0.0004957174933783182
02060,AK,Alaska,Bristol Bay Borough,2030,13.158,8.263,5.509,4.69,6.393,Moderate,0.0014820546339372452
02060,AK,Alaska,Bristol Bay Borough,2035,6.035,3.79,2.527,2.151,2.933,Moderate,0.0007241995672435478
02060,AK,Alaska,Bristol Bay Borough,2041,3.277,2.058,1.372,1.168,1.592,Low,0.00045702642738683694
02063,AK,Alaska,Chugach Census Area,2026,73.255,46.004,30.669,26.11,35.595,Moderate,0.008250357429400777
02063,AK,Alaska,Chugach Census Area,2030,72.69,45.649,30.433,25.909,35.32,Moderate,0.008187660743887736
02063,AK,Alaska,Chugach Census Area,2035,59.344,37.268,24.845,21.152,28.835,Moderate,0.007120727164201539
02063,AK,Alaska,Chugach Census Area,2041,50.54,31.739,21.159,18.014,24.557,Low,0.00704880829477535
02066,AK,Alaska,Copper River Census Area,2026,26.345,16.545,11.03,9.39,12.801,Moderate,0.002967154995518222
02066,AK,Alaska,Copper River Census Area,2030,21.61,13.571,9.047,7.703,10.5,Moderate,0.0024341116908739905
02066,AK,Alaska,Copper River Census Area,2035,34.639,21.753,14.502,12.346,16.831,Moderate,0.004156326305296282
02066,AK,Alaska,Copper River Census Area,2041,15.358,9.645,6.43,5.474,7.462,Low,0.0021419272166547437
02068,AK,Alaska,Denali Borough,2026,11.26,7.071,4.714,4.013,5.471,Moderate,0.001268149367999714
02068,AK,Alaska,Denali Borough,2030,20.751,13.031,8.688,7.396,10.083,Moderate,0.002337305268235592
02068,AK,Alaska,Denali Borough,2035,14.897,9.355,6.237,5.31,7.238,Moderate,0.001787437971954846
02068,AK,Alaska,Denali Borough,2041,9.869,6.198,4.132,3.518,4.795,Low,0.0013764387425745687
02070,AK,Alaska,Dillingham Census Area,2026,54.854,34.449,22.966,19.552,26.654,Moderate,0.0061779883142565615
02070,AK,Alaska,Dillingham Census Area,2030,58.527,36.755,24.503,20.861,28.438,Moderate,0.006592332017761699
02070,AK,Alaska,Dillingham Census Area,2035,54.114,33.984,22.656,19.288,26.294,Moderate,0.006493183649791257
02070,AK,Alaska,Dillingham Census Area,2041,34.501,21.667,14.445,12.297,16.764,Low,0.0048118852711003385
02090,AK,Alaska,Fairbanks North Star Borough,2026,1041.123,653.825,435.883,371.091,505.882,High,0.11725678366899844
02090,AK,Alaska,Fairbanks North Star Borough,2030,998.498,627.057,418.038,355.898,485.17,Moderate,0.11246883304277984
02090,AK,Alaska,Fairbanks North Star Borough,2035,902.782,566.947,377.965,321.782,438.662,Moderate,0.10832518001202417
02090,AK,Alaska,Fairbanks North Star Borough,2041,710.138,445.967,297.311,253.117,345.056,Low,0.0990429711024853
02100,AK,Alaska,Haines Borough,2026,19.204,12.06,8.04,6.845,9.331,Moderate,0.002162843953114863
02100,AK,Alaska,Haines Borough,2030,19.275,12.105,8.07,6.87,9.366,Moderate,0.0021711167230938173
02100,AK,Alaska,Haines Borough,2035,13.179,8.277,5.518,4.698,6.404,Moderate,0.0015813799497903197
02100,AK,Alaska,Haines Borough,2041,13.643,8.568,5.712,4.863,6.629,Low,0.0019028187982226502
02105,AK,Alaska,Hoonah-Angoon Census Area,2026,24.061,15.11,10.073,8.576,11.691,Moderate,0.002709851693621517
02105,AK,Alaska,Hoonah-Angoon Census Area,2030,25.253,15.859,10.572,9.001,12.27,Moderate,0.002844410069687373
02105,AK,Alaska,Hoonah-Angoon Census Area,2035,19.464,12.223,8.149,6.938,9.458,Moderate,0.002335492180964708
02105,AK,Alaska,Hoonah-Angoon Census Area,2041,14.722,9.245,6.163,5.247,7.153,Low,0.0020532142071141048
02110,AK,Alaska,Juneau City and Borough,2026,327.573,205.716,137.144,116.758,159.168,High,0.03689297329716648
02110,AK,Alaska,Juneau City and Borough,2030,336.318,211.208,140.805,119.875,163.417,Moderate,0.0378821757967488
02110,AK,Alaska,Juneau City and Borough,2035,287.38,180.475,120.316,102.432,139.638,Moderate,0.034482815467808264
02110,AK,Alaska,Juneau City and Borough,2041,223.453,140.329,93.552,79.646,108.576,Low,0.03116503799022419
02122,AK,Alaska,Kenai Peninsula Borough,2026,698.295,438.53,292.353,248.896,339.302,High,0.0786457239983263
02122,AK,Alaska,Kenai Peninsula Borough,2030,742.339,466.189,310.793,264.595,360.703,Moderate,0.08361561719300789
02122,AK,Alaska,Kenai Peninsula Borough,2035,789.314,495.689,330.459,281.338,383.528,Moderate,0.0947100888767188
02122,AK,Alaska,Kenai Peninsula Borough,2041,662.102,415.8,277.2,235.995,321.715,Low,0.09234340606711942
02130,AK,Alaska,Ketchikan Gateway Borough,2026,152.696,95.893,63.929,54.426,74.195,High,0.017197383666196678
02130,AK,Alaska,Ketchikan Gateway Borough,2030,144.018,90.443,60.295,51.333,69.978,Moderate,0.016221877393681063
02130,AK,Alaska,Ketchikan Gateway Borough,2035,122.769,77.099,51.399,43.759,59.653,Moderate,0.014731061834114184
02130,AK,Alaska,Ketchikan Gateway Borough,2041,96.391,60.534,40.356,34.357,46.836,Low,0.01344364904103352
02150,AK,Alaska,Kodiak Island Borough,2026,164.714,103.44,68.96,58.709,80.034,High,0.018550931957181858
02150,AK,Alaska,Kodiak Island Borough,2030,132.905,83.464,55.643,47.372,64.579,Moderate,0.014970165674376746
02150,AK,Alaska,Kodiak Island Borough,2035,117.262,73.64,49.094,41.796,56.978,Moderate,0.01407029682807524
02150,AK,Alaska,Kodiak Island Borough,2041,77.391,48.602,32.401,27.585,37.604,Low,0.01079372991656551
02158,AK,Alaska,Kusilvak Census Area,2026,135.935,85.367,56.911,48.452,66.051,High,0.01530968238595015
02158,AK,Alaska,Kusilvak Census Area,2030,137.876,86.586,57.724,49.144,66.994,Moderate,0.015530110744109732
02158,AK,Alaska,Kusilvak Census Area,2035,133.051,83.556,55.704,47.424,64.649,Moderate,0.015964819189412935
02158,AK,Alaska,Kusilvak Census Area,2041,135.208,84.911,56.607,48.193,65.698,Low,0.018857467049793127
02164,AK,Alaska,Lake and Peninsula Borough,2026,20.755,13.034,8.69,7.398,10.085,Moderate,0.0023375733656890696
02164,AK,Alaska,Lake and Peninsula Borough,2030,18.44,11.58,7.72,6.572,8.96,Moderate,0.002076999070869218
02164,AK,Alaska,Lake and Peninsula Borough,2035,20.617,12.948,8.632,7.349,10.018,Moderate,0.0024738833053375288
02164,AK,Alaska,Lake and Peninsula Borough,2041,23.814,14.955,9.97,8.488,11.571,Low,0.003321381360456535
02170,AK,Alaska,Matanuska-Susitna Borough,2026,1539.298,966.679,644.453,548.657,747.945,High,0.17336384408013636
02170,AK,Alaska,Matanuska-Susitna Borough,2030,1683.348,1057.143,704.762,600.001,817.939,High,0.18960896613885317
02170,AK,Alaska,Matanuska-Susitna Borough,2035,1629.985,1023.631,682.421,580.981,792.01,Moderate,0.19558261236244787
02170,AK,Alaska,Matanuska-Susitna Borough,2041,1496.446,939.768,626.512,533.383,727.123,Low,0.208709395981036
02180,AK,Alaska,Nome Census Area,2026,169.967,106.739,71.16,60.582,82.587,High,0.019142609183586914
02180,AK,Alaska,Nome Census Area,2030,172.301,108.205,72.137,61.414,83.721,Moderate,0.01940761375733177
02180,AK,Alaska,Nome Census Area,2035,161.107,101.175,67.45,57.424,78.282,Moderate,0.019331275159506087
02180,AK,Alaska,Nome Census Area,2041,113.005,70.967,47.311,40.279,54.909,Low,0.015760798121471305
02185,AK,Alaska,North Slope Borough,2026,129.612,81.397,54.264,46.198,62.979,High,0.014597620990382303
02185,AK,Alaska,North Slope Borough,2030,130.387,81.883,54.589,46.474,63.355,Moderate,0.014686517553851426
02185,AK,Alaska,North Slope Borough,2035,106.475,66.867,44.578,37.951,51.736,Moderate,0.012776019475761307
02185,AK,Alaska,North Slope Borough,2041,79.682,50.04,33.36,28.401,38.718,Low,0.011113261399886337
02188,AK,Alaska,Northwest Arctic Borough,2026,140.084,87.973,58.648,49.931,68.067,High,0.01577698024085522
02188,AK,Alaska,Northwest Arctic Borough,2030,137.341,86.25,57.5,48.953,66.734,Moderate,0.015469765643903252
02188,AK,Alaska,Northwest Arctic Borough,2035,125.399,78.75,52.5,44.696,60.931,Moderate,0.01504663894738505
02188,AK,Alaska,Northwest Arctic Borough,2041,110.873,69.628,46.419,39.519,53.873,Low,0.015463426350809039
02195,AK,Alaska,Petersburg Borough,2026,38.974,24.476,16.317,13.892,18.937,Moderate,0.004389443207191766
02195,AK,Alaska,Petersburg Borough,2030,35.898,22.544,15.029,12.795,17.443,Moderate,0.004043462435122362
02195,AK,Alaska,Petersburg Borough,2035,30.24,18.991,12.661,10.779,14.694,Moderate,0.003628559303458539
02195,AK,Alaska,Petersburg Borough,2041,19.542,12.272,8.182,6.965,9.495,Low,0.0027255148283888224
02198,AK,Alaska,Prince of Wales-Hyder Census Area,2026,91.892,57.708,38.472,32.753,44.65,Moderate,0.010349323286684867
02198,AK,Alaska,Prince of Wales-Hyder Census Area,2030,76.455,48.014,32.009,27.251,37.15,Moderate,0.008611778173217191
02198,AK,Alaska,Prince of Wales-Hyder Census Area,2035,53.418,33.547,22.364,19.04,25.956,Moderate,0.0064096658544155576
02198,AK,Alaska,Prince of Wales-Hyder Census Area,2041,52.285,32.835,21.89,18.636,25.405,Low,0.0072921446772045645
02220,AK,Alaska,Sitka City and Borough,2026,110.217,69.216,46.144,39.285,53.554,Moderate,0.01241322811150944
02220,AK,Alaska,Sitka City and Borough,2030,89.5,56.206,37.471,31.901,43.488,Moderate,0.010081126309514589
02220,AK,Alaska,Sitka City and Borough,2035,72.24,45.367,30.245,25.749,35.102,Moderate,0.008668162626037307
02220,AK,Alaska,Sitka City and Borough,2041,57.793,36.294,24.196,20.599,28.082,Low,0.008060409651697754
02230,AK,Alaska,Skagway Municipality,2026,9.414,5.912,3.941,3.355,4.574,Moderate,0.0010602503414675587
02230,AK,Alaska,Skagway Municipality,2030,9.952,6.25,4.167,3.547,4.836,Moderate,0.0011209809435905995
02230,AK,Alaska,Skagway Municipality,2035,8.561,5.376,3.584,3.051,4.16,Moderate,0.001027241752607333
02230,AK,Alaska,Skagway Municipality,2041,2.091,1.313,0.875,0.745,1.016,Low,0.0002916046199692956
02240,AK,Alaska,Southeast Fairbanks Census Area,2026,93.159,58.504,39.003,33.205,45.266,Moderate,0.010492046481612661
02240,AK,Alaska,Southeast Fairbanks Census Area,2030,97.699,61.355,40.903,34.823,47.472,Moderate,0.011004650166848623
02240,AK,Alaska,Southeast Fairbanks Census Area,2035,95.546,60.003,40.002,34.056,46.426,Moderate,0.01146461078223687
02240,AK,Alaska,Southeast Fairbanks Census Area,2041,101.407,63.684,42.456,36.145,49.274,Low,0.014143244017217711
02275,AK,Alaska,Wrangell City and Borough,2026,18.03,11.323,7.548,6.426,8.761,Moderate,0.0020306028936252834
02275,AK,Alaska,Wrangell City and Borough,2030,20.408,12.816,8.544,7.274,9.916,Moderate,0.002298716328166601
02275,AK,Alaska,Wrangell City and Borough,2035,12.441,7.813,5.209,4.434,6.045,Moderate,0.001492806625144397
02275,AK,Alaska,Wrangell City and Borough,2041,16.182,10.162,6.775,5.768,7.863,Low,0.0022568875916603322
02282,AK,Alaska,Yakutat City and Borough,2026,5.36,3.366,2.244,1.91,2.604,Moderate,0.0006036374859097063
02282,AK,Alaska,Yakutat City and Borough,2030,9.262,5.817,3.878,3.301,4.501,Moderate,0.001043294586802911
02282,AK,Alaska,Yakutat City and Borough,2035,6.11,3.837,2.558,2.178,2.969,Moderate,0.0007331679391865605
02282,AK,Alaska,Yakutat City and Borough,2041,0.849,0.533,0.355,0.302,0.412,Low,0.00011834951859168362
02290,AK,Alaska,Yukon-Koyukuk Census Area,2026,76.213,47.862,31.908,27.165,37.032,Moderate,0.008583520744933851
02290,AK,Alaska,Yukon-Koyukuk Census Area,2030,77.303,48.546,32.364,27.553,37.561,Moderate,0.00870720225401298
02290,AK,Alaska,Yukon-Koyukuk Census Area,2035,61.326,38.512,25.675,21.858,29.798,Moderate,0.00735847473083667
02290,AK,Alaska,Yukon-Koyukuk Census Area,2041,40.526,25.45,16.967,14.445,19.692,Low,0.005652198749156322
04001,AZ,Arizona,Apache County,2026,826.5,519.042,346.028,294.592,401.596,High,0.009616948693056671
04001,AZ,Arizona,Apache County,2030,791.009,496.754,331.169,281.942,384.351,Moderate,0.009395965923154932
04001,AZ,Arizona,Apache County,2035,753.575,473.245,315.497,268.599,366.162,Moderate,0.008838349329113149
04001,AZ,Arizona,Apache County,2041,649.615,407.958,271.972,231.544,315.648,Low,0.007977782752549553
04003,AZ,Arizona,Cochise County,2026,1205.125,756.818,504.546,429.547,585.57,High,0.014022534223250796
04003,AZ,Arizona,Cochise County,2030,1232.313,773.893,515.929,439.238,598.781,High,0.014637983959181937
04003,AZ,Arizona,Cochise County,2035,1102.556,692.405,461.603,392.988,535.732,Moderate,0.012931388792219937
04003,AZ,Arizona,Cochise County,2041,988.99,621.086,414.057,352.509,480.55,Low,0.01214557548433453
04005,AZ,Arizona,Coconino County,2026,1765.028,1108.438,738.958,629.115,857.627,High,0.020537431373056757
04005,AZ,Arizona,Coconino County,2030,2171.276,1363.561,909.041,773.915,1055.023,High,0.025791413628140688
04005,AZ,Arizona,Coconino County,2035,2512.165,1577.64,1051.76,895.419,1220.661,Moderate,0.029464065690726644
04005,AZ,Arizona,Coconino County,2041,2214.088,1390.447,926.965,789.175,1075.825,Low,0.027190743370713092
04007,AZ,Arizona,Gila County,2026,461.428,289.777,193.185,164.468,224.208,High,0.005369066444164712
04007,AZ,Arizona,Gila County,2030,470.474,295.457,196.972,167.692,228.603,Moderate,0.005588501167841219
04007,AZ,Arizona,Gila County,2035,462.827,290.655,193.77,164.967,224.887,Moderate,0.005428286563068257
04007,AZ,Arizona,Gila County,2041,377.46,237.045,158.03,134.539,183.408,Low,0.004635508298475402
04009,AZ,Arizona,Graham County,2026,565.582,355.185,236.79,201.592,274.816,High,0.006580969823586761
04009,AZ,Arizona,Graham County,2030,520.599,326.936,217.957,185.559,252.959,Moderate,0.006183909805860042
04009,AZ,Arizona,Graham County,2035,560.55,352.025,234.683,199.799,272.371,Moderate,0.006574436853776437
04009,AZ,Arizona,Graham County,2041,444.788,279.327,186.218,158.537,216.122,Low,0.005462343392293308
04011,AZ,Arizona,Greenlee County,2026,111.567,70.064,46.709,39.766,54.21,High,0.0012981606434453472
04011,AZ,Arizona,Greenlee County,2030,106.905,67.136,44.758,38.105,51.945,Moderate,0.0012698675514126868
04011,AZ,Arizona,Greenlee County,2035,114.222,71.731,47.821,40.713,55.501,Moderate,0.0013396603155025088
04011,AZ,Arizona,Greenlee County,2041,82.303,51.686,34.457,29.335,39.991,Low,0.001010740258752225
04012,AZ,Arizona,La Paz County,2026,157.981,99.212,66.141,56.31,76.763,High,0.001838229929743396
04012,AZ,Arizona,La Paz County,2030,117.159,73.576,49.05,41.759,56.927,Moderate,0.00139166502519142
04012,AZ,Arizona,La Paz County,2035,135.96,85.383,56.922,48.461,66.063,Moderate,0.0015946198613472633
04012,AZ,Arizona,La Paz County,2041,121.364,76.216,50.811,43.258,58.971,Low,0.0014904433679851744
04013,AZ,Arizona,Maricopa County,2026,54895.621,34474.45,22982.967,19566.629,26673.782,High,0.6387519565581228
04013,AZ,Arizona,Maricopa County,2030,52610.89,33039.639,22026.426,18752.275,25563.631,High,0.6249363307270428
04013,AZ,Arizona,Maricopa County,2035,52179.843,32768.941,21845.961,18598.635,25354.186,High,0.6119941224726961
04013,AZ,Arizona,Maricopa County,2041,48881.44,30697.545,20465.03,17422.975,23751.492,Moderate,0.6003026033826342
04015,AZ,Arizona,Mohave County,2026,1796.301,1128.077,752.052,640.262,872.823,High,0.02090132282827194
04015,AZ,Arizona,Mohave County,2030,1812.634,1138.334,758.89,646.083,880.759,High,0.02153130508273841
04015,AZ,Arizona,Mohave County,2035,1859.736,1167.914,778.609,662.872,903.646,Moderate,0.021812015002245926
04015,AZ,Arizona,Mohave County,2041,1827.196,1147.479,764.986,651.273,887.834,Moderate,0.022439404046127657
04017,AZ,Arizona,Navajo County,2026,1421.893,892.949,595.299,506.81,690.898,High,0.01654479552316097
04017,AZ,Arizona,Navajo County,2030,1251.495,785.939,523.959,446.075,608.101,High,0.014865831784854783
04017,AZ,Arizona,Navajo County,2035,1272.245,798.97,532.647,453.471,618.184,Moderate,0.014921598914754065
04017,AZ,Arizona,Navajo County,2041,1051.348,660.247,440.164,374.735,510.85,Low,0.012911382225190155
04019,AZ,Arizona,Pima County,2026,11697.753,7346.189,4897.459,4169.469,5683.938,High,0.13611218355658147
04019,AZ,Arizona,Pima County,2030,11133.459,6991.812,4661.208,3968.336,5409.748,High,0.13224833860067986
